record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0636,official-838,AI and the Clean Energy Transition: A Working Roundtable,2026-09-24,11:00am-01:00pm,America/New_York (assumed; NYC listing),,,,Cornell Atkinson Center for Sustainability,https://www.climateweeknyc.org/event-search/ai-and-the-clean-energy-transition-a-working-roundtable?hsLang=en,https://atkinson.cornell.edu/projects/nyc-climate-week/,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,ai-and-the-clean-energy-transition-a-working-roundtable,"11:00am - 01:00pm, Thursday, September 24, 2026 Private event Register now How do we move to the cleanest possible electricity grid as quickly as possible while meeting the surging power demand created by AI and data center growth? These are often treated as competing problems — decarbonization on one side, load growth on the other — but solving either in isolation risks undermining the other. This session treats them as a single, integrated challenge. Cornell Atkinson convenes a small, cross-se",roundtable,primary-page (official description parsed 2026-09-10),yes
ECO-ope4jako,ecosystem-luma,Clean Energy x Data Center Happy Hour,2026-09-24,17:30–19:30,America/New_York,Manhattan (obfuscated),,,Dennis Cha,,https://luma.com/ope4jako,Luma public search (query: energy data center),data-center/networking,strong,7,data-center/networking,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Waitlist; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,9,Strong-qualified,Registration status/eligibility not fully verified.,ope4jako,come hang out with cool people working on clean energy and data center power!,,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-vtc6kw7k,ecosystem-luma,"Climate Week, but on a Boat",2026-09-24,13:30–15:30,America/New_York,"Whitehall Terminal, Financial District",,,Urban Future Lab; Austin Evarts,,https://luma.com/vtc6kw7k,Luma public search (query: climate week),networking/social,medium,5,networking/social,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,6,Qualified,Registration status/eligibility not fully verified.,vtc6kw7k,"Come ride a boat.
Climate Week has rooftop receptions, invite-only dinners, and panels with the word ""nexus"" in the title. This is not that. This is the Staten Island Ferry: free, runs 24/7, sails directly past the Statue of Liberty, and is quietly the best harbor cruise in the city. We take the 2:00 boat, look at the skyline, get off at Staten Island, immediately get back on (this is the intermission), and ride home. Back on land by 3:15, in time for whatever evening reception you're pretending you might skip.
Who's this for? Founders, investors, operators, students, policy people, and anyone",dinner; reception,ecosystem-primary (Luma structured event data independently verified 2026-09-10),no
CW-0732,official-838,Creative Climate Forum,2026-09-24,09:00am-08:00pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum?hsLang=en,https://www.eventbrite.com/e/creative-climate-forum-full-day-access-tickets-1995478764702?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,creative-climate-forum,"09:00am - 08:00pm, Thursday, September 24, 2026 25 11th Avenue, Manhattan, New York, New York, 10011, United States Public event Register now Join us for the Creative Climate Forum! A day-long, immersive gathering on Thursday, September 24th, from 9:00 AM to 8:00 PM at Pier 57 during Climate Week NYC. This free and public event welcomes artists, youth, educators, community members, advocates, and anyone ready to explore creative tools, build new connections, and take action for a more just and s",gathering,primary-page (official description parsed 2026-09-10),no
CW-0736,official-838,Creative Climate Forum Afternoon Workshop —  What About Our Kids?,2026-09-24,03:00pm-04:30pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum-afternoon-workshop-what-about-our-kids?hsLang=en,https://www.eventbrite.com/e/afternoon-workshop-cultural-narratives-of-connection-tickets-1996301494509?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,creative-climate-forum-afternoon-workshop-what-about-our-kids,"03:00pm - 04:30pm, Thursday, September 24, 2026 25 11th Avenue, Manhattan, New York, New York, 10011, United States Public event Register now DearTomorrow and climate psychologist Leslie Davenport lead a reflective conversation on the responsibilities we hold to future generations. This session asks participants to consider what it means to act with care, urgency, and hope for the children who will live with the consequences of today’s choices.",,primary-page (official description parsed 2026-09-10),no
CW-0720,official-838,Fiduciary Duty Has a Conscience: Building Climate and Social Justice into Fund Governance,2026-09-24,01:00pm-02:00pm,America/New_York (assumed; NYC listing),150 West 62nd Street,,Manhattan,Okundaye Legal,https://www.climateweeknyc.org/event-search/fiduciary-duty-has-a-conscience-building-climate-and-social-justice-into-fund-governance?hsLang=en,https://luma.com/cwq45jee,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,fiduciary-duty-has-a-conscience-building-climate-and-social-justice-into-fund-governance,"01:00pm - 02:00pm, Thursday, September 24, 2026 150 West 62nd Street, Manhattan, New York, New York, 10023, United States Public event Register now ​Fiduciary duty is still invoked as a mandate to maximize profits above all else. During Climate Week NYC, that assumption needs challenging. ​This panel will explore when fiduciary duty practically comes into play and what is required of decision-makers across the spectrum in this era of heightened climate risk. ​We will consider how stakeholders—in",social,primary-page (official description parsed 2026-09-10),no
CW-0656,official-838,"Freshfields x FTI @ Climate Week NYC: The Data Center Buildout – Sustainability, Power and Permission to Operate",2026-09-24,04:00pm-07:00pm,America/New_York (assumed; NYC listing),New York City,,,Freshfields LLP and FTI Consulting,https://www.climateweeknyc.org/event-search/freshfields-x-fti-climate-week-nyc-the-data-center-buildout-sustainability-power-and-permission-to-operate?hsLang=en,https://freshfields.eventogy.com/c/Freshfields-FTI-Climate-WeekNYC/registration,climateweeknyc.org/event-search (official),In-person,none,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,freshfields-x-fti-climate-week-nyc-the-data-center-buildout-sustainability-power-and-permission-to-operate,"04:00pm - 07:00pm, Thursday, September 24, 2026 New York City, United States Private event Register now As demand for AI and cloud computing drives a new wave of data center development, developers and investors are confronting increasingly complex sustainability and stakeholder challenges. With hyperscalers and infrastructure investors deploying capital at unprecedented scale, concerns over energy, water, and economic impact have become critical risks to project viability and timelines. Join us",reception,primary-page (official description parsed 2026-09-10),yes
ECO-5dvqzg8m,ecosystem-luma,Nature-Based Carbon Forum (Climate Week 2026),2026-09-24,08:30–16:15,America/New_York,Midtown South (obfuscated),,,Kanop; PUR; Removall,,https://luma.com/5dvqzg8m,Luma public search (query: climate week),carbon/forum,medium,6,carbon/forum,,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,7,Qualified,Registration status/eligibility not fully verified.,5dvqzg8m,"Organized by Kanop, PUR and Removall, the Nature-Based Carbon Forum brings together leading stakeholders from across the carbon market to explore what it will take to scale high-integrity, tree- and forest-based carbon projects.
Through expert discussions and peer exchange, the Forum will examine the latest developments, opportunities and challenges across restoration and conservation - from project integrity and implementation to market demand, finance and long-term impact.
The programme will focus on four key areas:
ARR - REDD+ - Agroforestry - Mangroves
Designed as a highly interactive foru",,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
CW-0655,official-838,Net Impact Community Happy Hour at Bard College,2026-09-24,06:30pm-08:30pm,America/New_York (assumed; NYC listing),United States,,,Net Impact and Bard College,https://www.climateweeknyc.org/event-search/net-impact-community-happy-hour-at-bard-college?hsLang=en,,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,net-impact-community-happy-hour-at-bard-college,"06:30pm - 08:30pm, Thursday, September 24, 2026 United States Private event Register now Net Impact is teaming up with Bard College for a Climate Week NYC Happy Hour to convene our community of current and past chapters, program participants, and friends of Net Impact. This event is private and registration will be required.",happy hour,primary-page (official description parsed 2026-09-10),no
CW-0634,official-838,"New York Energy Transition Roundtable: Evaluating Pathways for a Reliable, Affordable, Low-Carbon Grid",2026-09-24,01:30pm-03:30pm,America/New_York (assumed; NYC listing),,,,"Clean Air Task Force (CATF), Cornell Atkinson Center for Sustainability, State University of New York at Binghamton",https://www.climateweeknyc.org/event-search/new-york-energy-transition-roundtable-evaluating-pathways-for-a-reliable-affordable-low-carbon-grid?hsLang=en,https://atkinson.cornell.edu/projects/nyc-climate-week/,climateweeknyc.org/event-search (official),In-person,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,new-york-energy-transition-roundtable-evaluating-pathways-for-a-reliable-affordable-low-carbon-grid,"01:30pm - 03:30pm, Thursday, September 24, 2026 Private event Register now This roundtable will convene participants from Cornell, SUNY Binghamton, CATF, New York State, and key external partners to review the current status of the Cornell Atkinson Center for Sustainability funded joint modeling project and its ongoing sensitivity analyses. The discussion will focus on interpreting recent scenario outputs—including projected emissions trajectories, system reliability outcomes under long‑term wea",roundtable,primary-page (official description parsed 2026-09-10),yes
CW-0676,official-838,Nordic Summit: Resilient Cities - Decarbonizing the built Environment and Urban Electrification,2026-09-24,08:30am-11:00am,America/New_York (assumed; NYC listing),58 Park Avenue,,Manhattan,"The Consulates General in New York City of Denmark, Finland, Norway, Sweden, and the Icelandic Chamber of Commerce",https://www.climateweeknyc.org/event-search/nordic-summit-resilient-cities-decarbonizing-the-built-environment-and-urban-electrification?hsLang=en,https://forms.cloud.microsoft/e/cC5ufAZFzF,climateweeknyc.org/event-search (official),In-person,medium,5,built world / data centers / real estate; energy / grid / power markets  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,nordic-summit-resilient-cities-decarbonizing-the-built-environment-and-urban-electrification,"08:30am - 11:00am, Thursday, September 24, 2026 58 Park Avenue, Manhattan, New York, New York, 10016, United States Private event Register now This event is a joint initiative of the Nordic Consulates in New York, convening a strategic dialogue under the working title “Nordic Summit: Resilient Cities.” The primary focus is the decarbonization of the built environment and the acceleration of urban climate transition. The event will bring together senior government officials, leading industry exec",,primary-page (official description parsed 2026-09-10),yes
CW-0614,official-838,Re-Envisioning the Right of Way,2026-09-24,10:45am-12:15pm,America/New_York (assumed; NYC listing),209 Joralemon St.,,Brooklyn,The Regional Plan Association and the Parking Reform Network,https://www.climateweeknyc.org/event-search/re-envisioning-the-right-of-way?hsLang=en,https://luma.com/parking-xwus,climateweeknyc.org/event-search (official),In-person,strong,2,  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,re-envisioning-the-right-of-way,"10:45am - 12:15pm, Thursday, September 24, 2026 209 Joralemon St., Brooklyn, Brooklyn, New York, 11201, United States Public event Register now Re-envisioning the right of way: from the road, to the curb, to the sidewalk. How can we rearrange our streets to encourage walking, biking, and transit ridership? How can we use public realm features for stormwater management and other resiliency interventions? How can we ensure congestion and curb pricing don’t just speed up traffic or make it easier t",network; social,primary-page (official description parsed 2026-09-10),no
CW-0613,official-838,Reducing Driving As Climate Action,2026-09-24,09:00am-10:30am,America/New_York (assumed; NYC listing),209 Joralemon St.,,Brooklyn,Open Plans and the Parking Reform Network,https://www.climateweeknyc.org/event-search/reducing-driving-as-climate-action?hsLang=en,https://luma.com/parking-70cz,climateweeknyc.org/event-search (official),In-person,strong,2,  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,reducing-driving-as-climate-action,"09:00am - 10:30am, Thursday, September 24, 2026 209 Joralemon St., Brooklyn, Brooklyn, New York, 11201, United States Public event Register now The climate movement must explicitly embrace reducing driving as a key piece of reducing emissions and building a sustainable future. Adoption of EVs has not and will not sufficiently address emissions caused by transportation, even if they were being adopted at target goals. In fact, increases in Vehicle Miles Traveled (VMT), in NYC and nationwide, are ",network,primary-page (official description parsed 2026-09-10),yes
CW-0669,official-838,SR Inc's Q3 Executive Symposium: Driving Sustainability Ambition from Software to Standards,2026-09-24,12:00pm-03:30pm,America/New_York (assumed; NYC listing),Manhattan,,Manhattan,"Sustainability Roundtable, Inc.",https://www.climateweeknyc.org/event-search/sr-incs-q3-executive-symposium-driving-sustainability-ambition-from-software-to-standards?hsLang=en,mailto:events@sustainround.com,climateweeknyc.org/event-search (official),Hybrid,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,sr-incs-q3-executive-symposium-driving-sustainability-ambition-from-software-to-standards,"12:00pm - 03:30pm, Thursday, September 24, 2026 Manhattan, New York, New York, United States Private event Register now Join our SBER Q3 Executive Symposium, which includes an executive lunch from 12:00 - 1:00pm ET, followed by our national webinar from 1:00 - 2:30pm. Following the webinar, in-person attendees can stay for networking & drinks from 2:30-3:30 pm.",drinks; lunch,primary-page (official description parsed 2026-09-10),no
CW-0708,official-838,The Economics of Clean Energy & Investment Symposium,2026-09-24,03:30pm-07:30pm,America/New_York (assumed; NYC listing),Solar One Environmental Education Center at Stuyvesant Cove Park,,Manhattan,Climate Forum @ The Brant,https://www.climateweeknyc.org/event-search/the-economics-of-clean-energy-investment-symposium?hsLang=en,https://www.eventbrite.com/e/climate-week-nyc-the-economics-of-clean-energy-investment-symposium-tickets-1997743043220,climateweeknyc.org/event-search (official),In-person,medium,5,energy / grid / power markets; climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,the-economics-of-clean-energy-investment-symposium,"03:30pm - 07:30pm, Thursday, September 24, 2026 Solar One Environmental Education Center at Stuyvesant Cove Park, 800 FDR Drive Service Road East, Manhattan, New York, New York, 10009, United States Public event Register now Please join us for an evening on climate investing, bringing together financial leaders, policy experts, climate fund managers, and climate innovators to explore scaling capital and overcoming market hurdles. The gathering will focus on critical topics such as de-risking pri",gathering,primary-page (official description parsed 2026-09-10),yes
ECO-ek5kwae4,ecosystem-luma,"The Energy Transition Deferred: Dr. Jesse Jenkins (SOSV, In-Person)",2026-09-24,18:00–20:00,America/New_York,Manhattan (obfuscated),,,SOSV,,https://luma.com/ek5kwae4,Luma public search (query: energy data center),energy-research/vc,medium,6,energy-research/vc,Dr. Jesse Jenkins (Princeton).,Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Registration open; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,7,Qualified,Registration status/eligibility not fully verified. Also on official directory (row CW-0602) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,ek5kwae4,"The AI buildout has a bottleneck, and it isn't chips. It's power. Interconnection queues stretch for years, deals get signed under NDAs, and roughly 70% of Americans now oppose data centers in their own communities, with opposition crossing party lines. The energy transition everyone was promised keeps getting deferred by the race to feed the models.
Yet new Princeton research points to an escape hatch. A 500-megawatt data center able to flex its grid demand for less than 1% of the year can reach full operation three to five years sooner than one that can’t. Jesse Jenkins floated exactly that ",connect,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
ECO-1zcptbcu,ecosystem-luma,The Invisible Crisis: Innovating for the Age of Extreme Heat,2026-09-24,12:00–16:00,America/New_York,"The Biome (SOSV), 7 Penn Plaza",Midtown,,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network",,https://luma.com/1zcptbcu,SOSV hub (sosv.com/join-sosv-at-climate-week-nyc-2026),Curated roundtable / reverse pitches,medium,7,Curated roundtable / reverse pitches,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network; reverse-pitch format.",Not stated (unverified),Free (listed ticket),Host approval required; eligibility not independently established.,Waitlist; approval required (Luma primary page),2026-09-10T22:13:01.474475+00:00,8,Strong-qualified,Registration status/eligibility not fully verified.,1zcptbcu,"Campus Deep Tech, Anywhere Ventures, The Hazelwood Network, and Tailwind Futures are bringing together a curated group of startups, investors, industry leaders, and academics during Climate Week NYC to explore the mounting challenges posed by extreme heat globally and novel technologies being developed to help people and industries adapt.
Why Attend:
Discover breakthrough technologies
Engage directly with innovators working at the frontier of extreme heat resilience and cooling technologies
Identify investment and partnership opportunities
Become part of the region's growing deep tech ecosyste",network,ecosystem-primary (Luma structured event data independently verified 2026-09-10),yes
CW-0648,official-838,The Sustainable Cities Summit,2026-09-24,12:00pm-05:00pm,America/New_York (assumed; NYC listing),New York City Economic Development Corporation (NYCEDC) One Liberty Plaza,,Manhattan,"TYLin, Introba, Currie & Brown, Perkins & Will, Sidara",https://www.climateweeknyc.org/event-search/the-sustainable-cities-summit?hsLang=en,,climateweeknyc.org/event-search (official),In-person,medium,5,built world / data centers / real estate; energy / grid / power markets  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,the-sustainable-cities-summit,"12:00pm - 05:00pm, Thursday, September 24, 2026 New York City Economic Development Corporation (NYCEDC) One Liberty Plaza, 165 Broadway,, Manhattan, New York, New York, 10006, United States Public event Register now Bringing together city and state officials, policymakers, non-profit leaders, and climate-focused private organizations from across the five boroughs and the broader tri-state region to advance concrete, near-term strategies for building a more climate-resilient New York City and Nor",,primary-page (official description parsed 2026-09-10),no
CW-0588,official-838,Why Regenerative: Regenerative Textiles Forum,2026-09-24,12:00pm-04:30pm,America/New_York (assumed; NYC listing),873 Broadway,,Manhattan,Why Regenerative,https://www.climateweeknyc.org/event-search/regenerative-textiles-forum?hsLang=en,https://whyregenerative.com/climate-week,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,regenerative-textiles-forum,"12:00pm - 04:30pm, Thursday, September 24, 2026 873 Broadway, Manhattan, New York, New York, 10010, United States Private event Register now The Regenerative Textiles Forum will focus on cotton and textiles as powerful leverage points for climate action, exploring how regenerative organic practices can transform supply chains from soil to finished product.",,primary-page (official description parsed 2026-09-10),yes
CW-0742,official-838,US SIF 'Brunch-and-Learn': How AI Can Help Investors Navigate Interconnected Sustainability Risks,2026-09-25,09:00am-11:00am,America/New_York (assumed; NYC listing),50 Rockefeller Plaza,,Manhattan,US SIF: The Sustainable Investment Forum,https://www.climateweeknyc.org/event-search/us-sif-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-sustainability-risks?hsLang=en,https://www.ussif.org/events-and-networking/nyc-climate-week-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-risks-through-systems-aware-investing,climateweeknyc.org/event-search (official),In-person,strong,4,climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,us-sif-brunch-and-learn-how-ai-can-help-investors-navigate-interconnected-sustainability-risks,"09:00am - 11:00am, Friday, September 25, 2026 50 Rockefeller Plaza, Suite 1600, Manhattan, New York, New York, 10020, United States Public event Register now Today's investors face risks that extend far beyond the financial performance of individual companies. Climate instability, biodiversity loss, economic exclusion, geopolitical uncertainty, public health challenges, and other interconnected forces increasingly shape long-term market outcomes. Understanding these systems-level risks is becomi",,primary-page (official description parsed 2026-09-10),yes
CW-0801,official-838,Transformative Impact Summit 2026,2026-09-26,09:30am-05:00pm,America/New_York (assumed; NYC listing),Manhattan,,Manhattan,Transformative,https://www.climateweeknyc.org/event-search/transformative-impact-summit-2026?hsLang=en,https://luma.com/t6ctea7d,climateweeknyc.org/event-search (official),In-person,medium,4,climate finance / investment; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),5,Qualified,Registration status/price/eligibility not verified.,transformative-impact-summit-2026,"09:30am - 05:00pm, Saturday, September 26, 2026 Manhattan, New York City, New York, United States Public event Register now Transformative Impact Summit returns to NYC Climate Week! Impact is too siloed. People, organizations, and events tend to focus on one area of impact - clean oceans, financial inclusion, regenerative agriculture, and so on. Transformative brings the entire impact ecosystem together with three goals: 1. Showcase the work of those doing good 2. Break down the siloes between t",gathering; showcase,primary-page (official description parsed 2026-09-10),yes
CW-0825,official-838,"Climate Pitch Session, GTT x Climate Week NYC 2026",2026-09-27,10:00am-12:30pm,America/New_York (assumed; NYC listing),Online,,,Green Teen Team Onlus,https://www.climateweeknyc.org/event-search/climate-pitch-session-gtt-x-climate-week-nyc-2026?hsLang=en,https://gomry.com/l/LsNJSia,climateweeknyc.org/event-search (official),Hybrid,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,climate-pitch-session-gtt-x-climate-week-nyc-2026,"10:00am - 12:30pm, Sunday, September 27, 2026 Online Public event Register now Green Teen Team (GTT) is hosting a Student Climate Pitch Session during Climate Week NYC 2026, bringing together students and young professionals to share bold ideas for climate action. Selected participants will present climate projects submitted in advance, followed by an open discussion where attendees can engage with the ideas, ask questions, and exchange perspectives. At the end of the session, the audience will ",pitch,primary-page (official description parsed 2026-09-10),yes
