record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
CW-0521,official-838,Towards COP31 Event with Neste and Outokumpu,2026-09-23,12:00pm-01:30pm,America/New_York (assumed; NYC listing),633 3rd Ave,,Manhattan,"UN Global Compact Network Finland, Neste, Outokumpu & Miltton",https://www.climateweeknyc.org/event-search/towards-cop31-event-with-neste-and-outokumpu?hsLang=en,https://tapahtumat.globalcompact.fi/expression-of-interest-towards-cop-31,climateweeknyc.org/event-search (official),In-person,strong,2,industrial decarbonization / manufacturing,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,towards-cop31-event-with-neste-and-outokumpu,,,directory-tag only (description not retrieved),no
CW-0516,official-838,Sovereignty and Liberation Summit,2026-09-23,12:00pm-03:00pm,America/New_York (assumed; NYC listing),NYU School of Law,,Manhattan,"Taproot Earth, the Just Transition Lawyering Network (JTLN), the Global Justice Clinic at NYU School of Law, and the Bernstein Institute for Human Rights at NYU School of Law",https://www.climateweeknyc.org/event-search/sovereignty-and-liberation-summit?hsLang=en,https://secure.everyaction.com/Gl7Y0HOJyUav-zWOtKtLOA2,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,sovereignty-and-liberation-summit,,,directory-tag only (description not retrieved),no
CW-0720,official-838,Fiduciary Duty Has a Conscience: Building Climate and Social Justice into Fund Governance,2026-09-24,01:00pm-02:00pm,America/New_York (assumed; NYC listing),150 West 62nd Street,,Manhattan,Okundaye Legal,https://www.climateweeknyc.org/event-search/fiduciary-duty-has-a-conscience-building-climate-and-social-justice-into-fund-governance?hsLang=en,https://luma.com/cwq45jee,climateweeknyc.org/event-search (official),In-person,strong,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,fiduciary-duty-has-a-conscience-building-climate-and-social-justice-into-fund-governance,"01:00pm - 02:00pm, Thursday, September 24, 2026 150 West 62nd Street, Manhattan, New York, New York, 10023, United States Public event Register now ​Fiduciary duty is still invoked as a mandate to maximize profits above all else. During Climate Week NYC, that assumption needs challenging. ​This panel will explore when fiduciary duty practically comes into play and what is required of decision-makers across the spectrum in this era of heightened climate risk. ​We will consider how stakeholders—in",social,primary-page (official description parsed 2026-09-10),no
CW-0716,official-838,Indonesia Solar Investment Forum 2026,2026-09-24,01:00pm-05:00pm,America/New_York (assumed; NYC listing),5 E 68th St,,Manhattan,SANARA Indonesia (Sustainability Network of Nusantara),https://www.climateweeknyc.org/event-search/indonesia-solar-investment-forum-2026?hsLang=en,https://luma.com/hpml01ar,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,indonesia-solar-investment-forum-2026,,,directory-tag only (description not retrieved),yes
CW-0634,official-838,"New York Energy Transition Roundtable: Evaluating Pathways for a Reliable, Affordable, Low-Carbon Grid",2026-09-24,01:30pm-03:30pm,America/New_York (assumed; NYC listing),,,,"Clean Air Task Force (CATF), Cornell Atkinson Center for Sustainability, State University of New York at Binghamton",https://www.climateweeknyc.org/event-search/new-york-energy-transition-roundtable-evaluating-pathways-for-a-reliable-affordable-low-carbon-grid?hsLang=en,https://atkinson.cornell.edu/projects/nyc-climate-week/,climateweeknyc.org/event-search (official),In-person,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,new-york-energy-transition-roundtable-evaluating-pathways-for-a-reliable-affordable-low-carbon-grid,"01:30pm - 03:30pm, Thursday, September 24, 2026 Private event Register now This roundtable will convene participants from Cornell, SUNY Binghamton, CATF, New York State, and key external partners to review the current status of the Cornell Atkinson Center for Sustainability funded joint modeling project and its ongoing sensitivity analyses. The discussion will focus on interpreting recent scenario outputs—including projected emissions trajectories, system reliability outcomes under long‑term wea",roundtable,primary-page (official description parsed 2026-09-10),yes
CW-0734,official-838,Creative Climate Forum Afternoon Workshop — Climate Storytelling in the Age of Disinformation,2026-09-24,03:00pm-04:30pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum-afternoon-workshop-climate-storytelling-in-the-age-of-disinformation?hsLang=en,https://www.eventbrite.com/e/afternoon-workshop-climate-storytelling-in-the-age-of-disinformation-tickets-1996289481578?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Excluded-non-commercial,Registration status/price/eligibility not verified.,creative-climate-forum-afternoon-workshop-climate-storytelling-in-the-age-of-disinformation,"03:00pm - 04:30pm, Thursday, September 24, 2026 25 11th Avenue, Manhattan, New York, New York, 10011, United States Public event Register now Explore how credible climate storytelling can cut through misinformation, strengthen public trust, and keep attention focused on what matters most. Tory Stephens, Grist, and Amy Westervelt will share strategies for telling urgent stories with clarity, rigor, and impact.",,primary-page (official description parsed 2026-09-10),no
CW-0736,official-838,Creative Climate Forum Afternoon Workshop —  What About Our Kids?,2026-09-24,03:00pm-04:30pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum-afternoon-workshop-what-about-our-kids?hsLang=en,https://www.eventbrite.com/e/afternoon-workshop-cultural-narratives-of-connection-tickets-1996301494509?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,creative-climate-forum-afternoon-workshop-what-about-our-kids,"03:00pm - 04:30pm, Thursday, September 24, 2026 25 11th Avenue, Manhattan, New York, New York, 10011, United States Public event Register now DearTomorrow and climate psychologist Leslie Davenport lead a reflective conversation on the responsibilities we hold to future generations. This session asks participants to consider what it means to act with care, urgency, and hope for the children who will live with the consequences of today’s choices.",,primary-page (official description parsed 2026-09-10),no
CW-0598,official-838,Preparing for Emerging Mobility: Autonomous Vehicles and Mobility Horizons,2026-09-24,03:00pm-05:00pm,America/New_York (assumed; NYC listing),Main Event Space,,Manhattan,The NYU Rudin Center and the Parking Reform Network,https://www.climateweeknyc.org/event-search/preparing-for-emerging-mobility-autonomous-vehicles-and-mobility-horizons?hsLang=en,https://luma.com/parking-bfim,climateweeknyc.org/event-search (official),In-person,strong,4,software / data / AI infrastructure  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,preparing-for-emerging-mobility-autonomous-vehicles-and-mobility-horizons,,,directory-tag only (description not retrieved),no
CW-0708,official-838,The Economics of Clean Energy & Investment Symposium,2026-09-24,03:30pm-07:30pm,America/New_York (assumed; NYC listing),Solar One Environmental Education Center at Stuyvesant Cove Park,,Manhattan,Climate Forum @ The Brant,https://www.climateweeknyc.org/event-search/the-economics-of-clean-energy-investment-symposium?hsLang=en,https://www.eventbrite.com/e/climate-week-nyc-the-economics-of-clean-energy-investment-symposium-tickets-1997743043220,climateweeknyc.org/event-search (official),In-person,medium,5,energy / grid / power markets; climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,the-economics-of-clean-energy-investment-symposium,"03:30pm - 07:30pm, Thursday, September 24, 2026 Solar One Environmental Education Center at Stuyvesant Cove Park, 800 FDR Drive Service Road East, Manhattan, New York, New York, 10009, United States Public event Register now Please join us for an evening on climate investing, bringing together financial leaders, policy experts, climate fund managers, and climate innovators to explore scaling capital and overcoming market hurdles. The gathering will focus on critical topics such as de-risking pri",gathering,primary-page (official description parsed 2026-09-10),yes
CW-0622,official-838,Climate Week NYC: Digital Activism Tech Lab @ Central Library - QPL,2026-09-24,04:00pm-05:00pm,America/New_York (assumed; NYC listing),89-11 Merrick Boulevard,,Queens,Queens Public Library,https://www.climateweeknyc.org/event-search/climate-week-nyc-digital-activism-tech-lab-central-library-qpl?hsLang=en,https://www.queenslibrary.org/calendar/climate-week-nyc-central-library-teen-center--digital-activism-tech-lab/001244-0726,climateweeknyc.org/event-search (official),In-person,medium,2,software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Excluded-non-commercial,Registration status/price/eligibility not verified.,climate-week-nyc-digital-activism-tech-lab-central-library-qpl,"04:00pm - 05:00pm, Thursday, September 24, 2026 89-11 Merrick Boulevard, Queens, Jamaica, New York, 11432, United States Public event Register now How can digital media inspire change? Through digital activism, teens will use Canva and Photoshop to create digital collages, posters, memes, and other visual media exploring topics such as sustainability, climate action, environmental issues, and AI. Along the way, they’ll learn how visual storytelling can raise awareness, encourage dialogue, and in",,primary-page (official description parsed 2026-09-10),no
CW-0673,official-838,"Rooted in Faith: Action for Food, Health, and Climate Resilience",2026-09-24,04:00pm-06:00pm,America/New_York (assumed; NYC listing),229 E 60th St.,,Manhattan,"Bread for the World, Interfaith Public Health Network, Buddhist Tzu Chi Foundation, Mercy For Animals, Chilis on Wheels",https://www.climateweeknyc.org/event-search/rooted-in-faith-action-for-food-health-and-climate-resilience?hsLang=en,https://luma.com/ehnjflul,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,rooted-in-faith-action-for-food-health-and-climate-resilience,,,directory-tag only (description not retrieved),no
CW-0656,official-838,"Freshfields x FTI @ Climate Week NYC: The Data Center Buildout – Sustainability, Power and Permission to Operate",2026-09-24,04:00pm-07:00pm,America/New_York (assumed; NYC listing),New York City,,,Freshfields LLP and FTI Consulting,https://www.climateweeknyc.org/event-search/freshfields-x-fti-climate-week-nyc-the-data-center-buildout-sustainability-power-and-permission-to-operate?hsLang=en,https://freshfields.eventogy.com/c/Freshfields-FTI-Climate-WeekNYC/registration,climateweeknyc.org/event-search (official),In-person,none,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,freshfields-x-fti-climate-week-nyc-the-data-center-buildout-sustainability-power-and-permission-to-operate,"04:00pm - 07:00pm, Thursday, September 24, 2026 New York City, United States Private event Register now As demand for AI and cloud computing drives a new wave of data center development, developers and investors are confronting increasingly complex sustainability and stakeholder challenges. With hyperscalers and infrastructure investors deploying capital at unprecedented scale, concerns over energy, water, and economic impact have become critical risks to project viability and timelines. Join us",reception,primary-page (official description parsed 2026-09-10),yes
CW-0733,official-838,"Creative Climate Forum Keynote and Closing — A Big, Bold, and Beautiful New World",2026-09-24,05:00pm-06:00pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum-keynote-and-closing-a-big-bold-and-beautiful-new-world?hsLang=en,https://www.eventbrite.com/e/keynote-and-closing-a-big-bold-and-beautiful-new-world-tickets-1996309483404?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,5,energy / grid / power markets; climate finance / investment  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,creative-climate-forum-keynote-and-closing-a-big-bold-and-beautiful-new-world,,,directory-tag only (description not retrieved),no
CW-0644,official-838,Network and Learn with RLC: The Future of Tech in Food Rescue,2026-09-24,06:15pm-08:00pm,America/New_York (assumed; NYC listing),25 Broadway,,Manhattan,Rescuing Leftover Cuisine,https://www.climateweeknyc.org/event-search/network-and-learn-with-rlc-the-role-of-tech-in-surplus-food-rescue?hsLang=en,https://www.eventbrite.com/e/network-and-learn-with-rlc-the-future-of-tech-in-food-rescue-tickets-1997156285211,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,network-and-learn-with-rlc-the-role-of-tech-in-surplus-food-rescue,,,directory-tag only (description not retrieved),no
CW-0655,official-838,Net Impact Community Happy Hour at Bard College,2026-09-24,06:30pm-08:30pm,America/New_York (assumed; NYC listing),United States,,,Net Impact and Bard College,https://www.climateweeknyc.org/event-search/net-impact-community-happy-hour-at-bard-college?hsLang=en,,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),3,Qualified,Registration status/price/eligibility not verified.,net-impact-community-happy-hour-at-bard-college,"06:30pm - 08:30pm, Thursday, September 24, 2026 United States Private event Register now Net Impact is teaming up with Bard College for a Climate Week NYC Happy Hour to convene our community of current and past chapters, program participants, and friends of Net Impact. This event is private and registration will be required.",happy hour,primary-page (official description parsed 2026-09-10),no
CW-0609,official-838,Climate Solutions Investing: A Systems Perspective,2026-09-24,08:00am-02:00pm,America/New_York (assumed; NYC listing),Input Physical Address,,,The Global Impact Investing Network (GIIN) and HSBC,https://www.climateweeknyc.org/event-search/climate-solutions-investing-a-systems-perspective?hsLang=en,https://luma.com/ywk36rzi,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-solutions-investing-a-systems-perspective,,,directory-tag only (description not retrieved),yes
CW-0676,official-838,Nordic Summit: Resilient Cities - Decarbonizing the built Environment and Urban Electrification,2026-09-24,08:30am-11:00am,America/New_York (assumed; NYC listing),58 Park Avenue,,Manhattan,"The Consulates General in New York City of Denmark, Finland, Norway, Sweden, and the Icelandic Chamber of Commerce",https://www.climateweeknyc.org/event-search/nordic-summit-resilient-cities-decarbonizing-the-built-environment-and-urban-electrification?hsLang=en,https://forms.cloud.microsoft/e/cC5ufAZFzF,climateweeknyc.org/event-search (official),In-person,medium,5,built world / data centers / real estate; energy / grid / power markets  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,nordic-summit-resilient-cities-decarbonizing-the-built-environment-and-urban-electrification,"08:30am - 11:00am, Thursday, September 24, 2026 58 Park Avenue, Manhattan, New York, New York, 10016, United States Private event Register now This event is a joint initiative of the Nordic Consulates in New York, convening a strategic dialogue under the working title “Nordic Summit: Resilient Cities.” The primary focus is the decarbonization of the built environment and the acceleration of urban climate transition. The event will bring together senior government officials, leading industry exec",,primary-page (official description parsed 2026-09-10),yes
CW-0732,official-838,Creative Climate Forum,2026-09-24,09:00am-08:00pm,America/New_York (assumed; NYC listing),25 11th Avenue,,Manhattan,Human Impacts Institute,https://www.climateweeknyc.org/event-search/creative-climate-forum?hsLang=en,https://www.eventbrite.com/e/creative-climate-forum-full-day-access-tickets-1995478764702?aff=odcleoeventsincollection,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,creative-climate-forum,"09:00am - 08:00pm, Thursday, September 24, 2026 25 11th Avenue, Manhattan, New York, New York, 10011, United States Public event Register now Join us for the Creative Climate Forum! A day-long, immersive gathering on Thursday, September 24th, from 9:00 AM to 8:00 PM at Pier 57 during Climate Week NYC. This free and public event welcomes artists, youth, educators, community members, advocates, and anyone ready to explore creative tools, build new connections, and take action for a more just and s",gathering,primary-page (official description parsed 2026-09-10),no
CW-0613,official-838,Reducing Driving As Climate Action,2026-09-24,09:00am-10:30am,America/New_York (assumed; NYC listing),209 Joralemon St.,,Brooklyn,Open Plans and the Parking Reform Network,https://www.climateweeknyc.org/event-search/reducing-driving-as-climate-action?hsLang=en,https://luma.com/parking-70cz,climateweeknyc.org/event-search (official),In-person,strong,2,  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,reducing-driving-as-climate-action,"09:00am - 10:30am, Thursday, September 24, 2026 209 Joralemon St., Brooklyn, Brooklyn, New York, 11201, United States Public event Register now The climate movement must explicitly embrace reducing driving as a key piece of reducing emissions and building a sustainable future. Adoption of EVs has not and will not sufficiently address emissions caused by transportation, even if they were being adopted at target goals. In fact, increases in Vehicle Miles Traveled (VMT), in NYC and nationwide, are ",network,primary-page (official description parsed 2026-09-10),yes
CW-0681,official-838,Climate Week Roundtable & Panel Series hosted by AP & AP Fund for Journalism,2026-09-24,09:00am-12:00pm,America/New_York (assumed; NYC listing),200 Liberty Street,,Manhattan,Associated Press,https://www.climateweeknyc.org/event-search/climate-week-roundtable-panel-series-hosted-by-ap-ap-fund-for-journalism?hsLang=en,https://www.eventbrite.com/e/1999110626699?aff=oddtdtcreator,climateweeknyc.org/event-search (official),Hybrid,strong,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/price/eligibility not verified.,climate-week-roundtable-panel-series-hosted-by-ap-ap-fund-for-journalism,,,directory-tag only (description not retrieved),yes
CW-0664,official-838,Fashioning Impact: DEPLOY Founder's Talk Celebrating 20 years of Pioneering Circular Fashion,2026-09-24,10:00am-11:00am,America/New_York (assumed; NYC listing),176 9th Avenue,,Manhattan,DEPLOY,https://www.climateweeknyc.org/event-search/fashioning-impact-deploy-founders-talk-celebrating-20-years-of-pioneering-circular-fashion?hsLang=en,https://luma.com/apcx1bx5,climateweeknyc.org/event-search (official),In-person,strong,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,fashioning-impact-deploy-founders-talk-celebrating-20-years-of-pioneering-circular-fashion,,,directory-tag only (description not retrieved),yes
CW-0614,official-838,Re-Envisioning the Right of Way,2026-09-24,10:45am-12:15pm,America/New_York (assumed; NYC listing),209 Joralemon St.,,Brooklyn,The Regional Plan Association and the Parking Reform Network,https://www.climateweeknyc.org/event-search/re-envisioning-the-right-of-way?hsLang=en,https://luma.com/parking-xwus,climateweeknyc.org/event-search (official),In-person,strong,2,  [secondary: cities / urban systems; transport / mobility],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),4,Qualified,Registration status/price/eligibility not verified.,re-envisioning-the-right-of-way,"10:45am - 12:15pm, Thursday, September 24, 2026 209 Joralemon St., Brooklyn, Brooklyn, New York, 11201, United States Public event Register now Re-envisioning the right of way: from the road, to the curb, to the sidewalk. How can we rearrange our streets to encourage walking, biking, and transit ridership? How can we use public realm features for stormwater management and other resiliency interventions? How can we ensure congestion and curb pricing don’t just speed up traffic or make it easier t",network; social,primary-page (official description parsed 2026-09-10),no
CW-0636,official-838,AI and the Clean Energy Transition: A Working Roundtable,2026-09-24,11:00am-01:00pm,America/New_York (assumed; NYC listing),,,,Cornell Atkinson Center for Sustainability,https://www.climateweeknyc.org/event-search/ai-and-the-clean-energy-transition-a-working-roundtable?hsLang=en,https://atkinson.cornell.edu/projects/nyc-climate-week/,climateweeknyc.org/event-search (official),In-person,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,ai-and-the-clean-energy-transition-a-working-roundtable,"11:00am - 01:00pm, Thursday, September 24, 2026 Private event Register now How do we move to the cleanest possible electricity grid as quickly as possible while meeting the surging power demand created by AI and data center growth? These are often treated as competing problems — decarbonization on one side, load growth on the other — but solving either in isolation risks undermining the other. This session treats them as a single, integrated challenge. Cornell Atkinson convenes a small, cross-se",roundtable,primary-page (official description parsed 2026-09-10),yes
CW-0586,official-838,IMPACT SUMMIT AMERICA | Impact Investing Conference for Asset Allocators,2026-09-24,11:30am-05:30pm,America/New_York (assumed; NYC listing),Harvard Club of New York City,,Manhattan,Phenix Capital Group,https://www.climateweeknyc.org/event-search/impact-summit-america?hsLang=en,https://impactevents.phenixcapitalgroup.com/impact-summit-america,climateweeknyc.org/event-search (official),In-person,medium,2,climate finance / investment,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,impact-summit-america,,,directory-tag only (description not retrieved),no
CW-0669,official-838,SR Inc's Q3 Executive Symposium: Driving Sustainability Ambition from Software to Standards,2026-09-24,12:00pm-03:30pm,America/New_York (assumed; NYC listing),Manhattan,,Manhattan,"Sustainability Roundtable, Inc.",https://www.climateweeknyc.org/event-search/sr-incs-q3-executive-symposium-driving-sustainability-ambition-from-software-to-standards?hsLang=en,mailto:events@sustainround.com,climateweeknyc.org/event-search (official),Hybrid,strong,4,energy / grid / power markets; software / data / AI infrastructure,,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,sr-incs-q3-executive-symposium-driving-sustainability-ambition-from-software-to-standards,"12:00pm - 03:30pm, Thursday, September 24, 2026 Manhattan, New York, New York, United States Private event Register now Join our SBER Q3 Executive Symposium, which includes an executive lunch from 12:00 - 1:00pm ET, followed by our national webinar from 1:00 - 2:30pm. Following the webinar, in-person attendees can stay for networking & drinks from 2:30-3:30 pm.",drinks; lunch,primary-page (official description parsed 2026-09-10),no
CW-0588,official-838,Why Regenerative: Regenerative Textiles Forum,2026-09-24,12:00pm-04:30pm,America/New_York (assumed; NYC listing),873 Broadway,,Manhattan,Why Regenerative,https://www.climateweeknyc.org/event-search/regenerative-textiles-forum?hsLang=en,https://whyregenerative.com/climate-week,climateweeknyc.org/event-search (official),In-person,medium,1,  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Private event on official directory; eligibility not inferred,"Registration availability not observed; Private event (official page, 2026-09-10)",2026-09-10 (this pass),2,Qualified,Registration status/price/eligibility not verified.,regenerative-textiles-forum,"12:00pm - 04:30pm, Thursday, September 24, 2026 873 Broadway, Manhattan, New York, New York, 10010, United States Private event Register now The Regenerative Textiles Forum will focus on cotton and textiles as powerful leverage points for climate action, exploring how regenerative organic practices can transform supply chains from soil to finished product.",,primary-page (official description parsed 2026-09-10),yes
CW-0648,official-838,The Sustainable Cities Summit,2026-09-24,12:00pm-05:00pm,America/New_York (assumed; NYC listing),New York City Economic Development Corporation (NYCEDC) One Liberty Plaza,,Manhattan,"TYLin, Introba, Currie & Brown, Perkins & Will, Sidara",https://www.climateweeknyc.org/event-search/the-sustainable-cities-summit?hsLang=en,,climateweeknyc.org/event-search (official),In-person,medium,5,built world / data centers / real estate; energy / grid / power markets  [secondary: cities / urban systems],,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),6,Qualified,Registration status/price/eligibility not verified.,the-sustainable-cities-summit,"12:00pm - 05:00pm, Thursday, September 24, 2026 New York City Economic Development Corporation (NYCEDC) One Liberty Plaza, 165 Broadway,, Manhattan, New York, New York, 10006, United States Public event Register now Bringing together city and state officials, policymakers, non-profit leaders, and climate-focused private organizations from across the five boroughs and the broader tri-state region to advance concrete, near-term strategies for building a more climate-resilient New York City and Nor",,primary-page (official description parsed 2026-09-10),no
CW-0667,official-838,"13th Annual Alumni in Energy Symposium ""Planning During a Turbulent Energy Transition""",2026-09-24,12:30pm-05:45pm,America/New_York (assumed; NYC listing),31 W 52nd - St Ste 1900,,Manhattan,Vermont Law and Graduate School,https://www.climateweeknyc.org/event-search/13th-annual-alumni-in-energy-symposium-planning-during-a-turbulent-energy-transition?hsLang=en,https://nysba.org/events/institute-for-energy-and-the-environment-alumni-in-energy-symposium/,climateweeknyc.org/event-search (official),Hybrid,medium,2,energy / grid / power markets,,Not stated on official listing (unverified),unknown,Public event on official directory; eligibility not inferred,"Registration availability not observed; Public event (official page, 2026-09-10)",2026-09-10 (this pass),3,Candidate-pending-verification,Registration status/price/eligibility not verified.,13th-annual-alumni-in-energy-symposium-planning-during-a-turbulent-energy-transition,"12:30pm - 05:45pm, Thursday, September 24, 2026 31 W 52nd - St Ste 1900, Manhattan, New York, New York, 10019, United States Public event Register now Schedule of events include: 12:00-1:00 Doors Open – Networking 1:00-1:10 Opening Remarks 1:10-2:20 PANEL #1: Optimizing the Electric Transmission Grid – FERC Order 1920 and Beyond 2:20-2:35 Networking Break 2:35-3:45 PANEL #2: FERC’s Changing Policies and Practices for Approving Natural Gas Infrastructure 3:45-4:00 Networking Break 4:00-5:10 PANEL",,primary-page (official description parsed 2026-09-10),yes
