record_id,origin,title,date_local,time_local,timezone,venue,neighborhood,borough,host,official_url,registration_url,source_calendars,format,net_signal,icp_score,icp_fit_rationale,confirmed_people_orgs,target_audience,price_currency,access_requirements,observed_registration_status,observation_time,rank_score,rank_tier,remaining_uncertainty,slug,official_desc_snippet,networking_evidence,evidence_level,desc_has_commercial
ECO-making-better-climate-bets,ecosystem-luma,Making Better Climate Bets,unknown,,America/New_York,WSA,,,"TEA Commons, Bakar Labs for Energy & Materials, CLEAR",,https://teacommons.itm.studio/m/making-better-climate-bets,CTVC guide (luma.com/nycwguide2026),Workshop,medium,4,Workshop,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/eligibility not fully verified.,,,,ecosystem-primary (Luma registration page),no
ECO-86kuxkmb,ecosystem-luma,Becoming a Climate Angel with E8,unknown,,America/New_York,Zoom (virtual),,,E8 Angels,,https://luma.com/86kuxkmb,CTVC guide (luma.com/nycwguide2026),Panel / virtual,medium,5,Panel / virtual,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified. Also on official directory (row CW-0100) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,86kuxkmb,"Thinking about your first climate investment?
Join E8 for a working session on how to start or accelerate your climate investing. We'll cover cleantech…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-2573ugow,ecosystem-luma,Retrofits for Resilience: From Policy to Implementation,unknown,,America/New_York,Register to see location,,,Urban Future Lab,,https://luma.com/2573ugow,CTVC guide (luma.com/nycwguide2026),,medium,6,,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,2573ugow,"For Climate Week 2026, the Urban Future Lab at NYU Tandon School of Engineering presents Retrofits for Resilience: From Policy to Implementation in partnership…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-enduring-71ie,ecosystem-luma,NYCW 2026: Fundraising for Climate Hardware and Deeptech,unknown,,America/New_York,,Midtown South,,"Dimitry Gershenson, Hannah Friedman, Elke Trilla, Daniel Wanjira",,https://luma.com/enduring-71ie,CTVC guide (luma.com/nycwguide2026),Workshop,medium,7,Workshop,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/eligibility not fully verified.,enduring-71ie,"Context: A half-day fundraising workshop built specifically for hardware and durable-asset climate startups. Bringing together the founders, CFOs, and…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-ztju6mc0,ecosystem-luma,The Future of Carbon Finance: Scaling Finance for Nature-based Climate Solutions,unknown,,America/New_York,,Midtown South,,,,https://luma.com/ztju6mc0,CTVC guide (luma.com/nycwguide2026),Panel,medium,6,Panel,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,ztju6mc0,"Financing for nature-based climate solutions needs to look a lot more like infrastructure project finance
Presented by Stanford Woods Institute for the…",,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-axgd6tdy,ecosystem-luma,AI for Good NYC x Dev Days with Microsoft Frontier Company (Climate Week Edition),unknown,,America/New_York,,Times Square,,AI for Good NYC / Microsoft Frontier Company,,https://luma.com/axgd6tdy,ClimateTechList calendar (lu.ma/climate-week),Meetup / product demos,medium,7,Meetup / product demos,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),8,Candidate-pending-verification,Registration status/eligibility not fully verified.,axgd6tdy,Join the AI for Good NYC community x Microsoft Frontier Company to put AI to work on the world's most pressing problems. We invite mission-driven organizations…,,"ecosystem-primary (Luma registration page, 2026-09-10)",yes
ECO-ka3uxc6b,ecosystem-luma,Health in Climate AI Hackathon NYC,unknown,,America/New_York,,Roosevelt Island,,Seema Wadhwa et al.,,https://luma.com/ka3uxc6b,ClimateTechList calendar (lu.ma/climate-week),Hackathon,medium,5,Hackathon,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),6,Candidate-pending-verification,Registration status/eligibility not fully verified.,ka3uxc6b,"Health in Climate with the United Nations Climate Change Global Innovation Hub is back with our third Hackathon on September 19–20, 2026 at Cornell Tech in New…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-ayvvedjh,ecosystem-luma,Resilience Without Borders,unknown,,America/New_York,,Murray Hill,,Aga Khan Foundation USA - Northeast,,https://luma.com/ayvvedjh,ClimateTechList calendar (lu.ma/climate-week),,medium,3,,,Not stated (unverified),unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),4,Candidate-pending-verification,Registration status/eligibility not fully verified. Also on official directory (row CW-0027) but not auto-qualified by the theme/format filter; retained on ecosystem evidence.,ayvvedjh,"Community-Led Coastal Regeneration Through Nature, Innovation, and Local Action
A Panel Discussion in Partnership with Aga Khan Foundation USA, Waterfront…",,"ecosystem-primary (Luma registration page, 2026-09-10)",no
ECO-vobfc7ro,ecosystem-luma,"Power, Data, Planet: An AI for Good NYC Climate Week Meetup",unknown,,America/New_York,OCabanon,Midtown,,Angela Ng; Paulina Munoz (AI for Good),,https://luma.com/vobfc7ro,CTVC/Currence/Planeteer NYCW guide (luma.com/nycwguide2026) + prior shortlist,Networking meetup,medium,8,AI + power/data meetup for climate,,Not stated (unverified),Unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),9,Candidate-pending-verification,Registration status/eligibility not fully verified.,vobfc7ro,,,ecosystem-primary (Luma registration page),yes
ECO-1mmre84p,ecosystem-luma,Industrial and Climate Tech Hangout | NoHo,unknown,,America/New_York,Not stated,NoHo,,Not stated on listing,,https://luma.com/1mmre84p,Prior shortlist (public Luma),Social / networking,medium,6,Social / networking,,Not stated (unverified),Unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),7,Candidate-pending-verification,Registration status/eligibility not fully verified.,1mmre84p,,,ecosystem-primary (Luma registration page),no
ECO-6ms3yebh,ecosystem-luma,Climate Hackathon for NYC Climate Week: Adaptation & Resilience,unknown,,America/New_York,Not stated,Manhattan (unconfirmed),Manhattan,Not stated on listing,,https://luma.com/6ms3yebh,Prior shortlist (public Luma),Hackathon,medium,4,Hackathon,,Not stated (unverified),Unknown,Registration/approval required (Luma); eligibility not verified.,Not observed,2026-09-10 (this pass),5,Candidate-pending-verification,Registration status/eligibility not fully verified.,6ms3yebh,,,ecosystem-primary (Luma registration page),no
